"stop_id","pid","race"
"44852","2","Black/African American"
"44852","3","Hispanic/Latino/a"
"44853","1","Black/African American"
"44854","1","Black/African American"
"44855","1","Hispanic/Latino/a"
"44856","1","White"
"44857","1","White"
"44858","1","White"
"44859","1","Hispanic/Latino/a"
"44860","1","Asian"
"44861","1","Black/African American"
"44862","1","White"
"44863","1","Black/African American"
"44864","1","Hispanic/Latino/a"
"44864","2","White"
"44865","1","Black/African American"
"44866","1","White"
"44867","1","Black/African American"
"44868","1","White"
"44868","2","White"
"44869","1","Hispanic/Latino/a"
"44870","1","White"
"44871","1","Hispanic/Latino/a"
"44872","1","White"
"44873","1","White"
"44874","1","Hispanic/Latino/a"
"44875","1","White"
"44876","1","Asian"
"44877","1","White"
"44878","1","Hispanic/Latino/a"
"44879","1","Asian"
"44880","1","White"
"44881","1","Hispanic/Latino/a"
"44881","2","Black/African American"
"44882","1","White"
"44883","1","Hispanic/Latino/a"
"44883","2","Hispanic/Latino/a"
"44883","3","Hispanic/Latino/a"
"44884","1","White"
"44885","1","Pacific Islander"
"44886","1","Middle Eastern or South Asian"
"44886","2","Middle Eastern or South Asian"
"44887","1","White"
"44888","1","Middle Eastern or South Asian"
"44889","1","White"
"44890","1","Asian"
"44891","1","White"
"44892","1","White"
"44893","1","White"
"44894","1","Black/African American"
"44895","1","White"
"44896","1","Black/African American"
"44897","1","White"
"44898","1","Hispanic/Latino/a"
"44899","1","White"
"44900","1","White"
"44901","1","Hispanic/Latino/a"
"44902","1","White"
"44903","1","Black/African American"
"44903","1","White"
"44904","1","White"
"44905","1","White"
"44906","1","Asian"
"44907","1","Hispanic/Latino/a"
"44908","1","Hispanic/Latino/a"
"44909","1","White"
"44910","1","Hispanic/Latino/a"
"44911","1","Black/African American"
"44912","1","White"
"44913","1","White"
"44913","2","White"
"44914","1","White"
"44915","1","White"
"44916","1","White"
"44917","1","White"
"44918","1","White"
"44919","1","Hispanic/Latino/a"
"44920","1","Black/African American"
"44921","1","Black/African American"
"44922","1","Hispanic/Latino/a"
"44923","1","Black/African American"
"44924","1","Hispanic/Latino/a"
"44925","1","Hispanic/Latino/a"
"44926","1","White"
"44927","1","Middle Eastern or South Asian"
"44928","1","White"
"44929","1","White"
"44930","1","White"
"44931","1","White"
"44932","1","Asian"
"44933","1","White"
"44934","1","White"
"44934","2","White"
"44935","1","White"
"44936","1","Pacific Islander"
"44937","1","Hispanic/Latino/a"
"44938","1","White"
"44939","1","Black/African American"
"44939","2","Asian"
"44940","1","Hispanic/Latino/a"
"44941","1","White"
"44942","1","White"
"44943","1","Hispanic/Latino/a"
"44944","1","White"
"44945","1","Hispanic/Latino/a"
"44946","1","White"
"44947","1","Middle Eastern or South Asian"
"44948","1","Hispanic/Latino/a"
"44949","1","Hispanic/Latino/a"
"44950","1","Hispanic/Latino/a"
"44950","2","Hispanic/Latino/a"
"44950","3","Hispanic/Latino/a"
"44950","4","Hispanic/Latino/a"
"44950","5","Hispanic/Latino/a"
"44950","6","Hispanic/Latino/a"
"44951","1","Hispanic/Latino/a"
"44952","1","Asian"
"44953","1","Black/African American"
"44954","1","White"
"44955","1","Middle Eastern or South Asian"
"44956","1","Black/African American"
"44957","1","Hispanic/Latino/a"
"44958","1","Hispanic/Latino/a"
"44959","1","White"
"44960","1","White"
"44961","1","Pacific Islander"
"44962","1","White"
"44963","1","Hispanic/Latino/a"
"44964","1","White"
"44965","1","Hispanic/Latino/a"
"44966","1","White"
"44967","1","Black/African American"
"44968","1","Middle Eastern or South Asian"
"44969","1","White"
"44970","1","Asian"
"44971","1","White"
"44972","1","Asian"
"44973","1","Asian"
"44974","1","Asian"
"44975","1","Asian"
"44976","1","Hispanic/Latino/a"
"44976","2","White"
"44977","1","White"
"44978","1","Asian"
"44979","1","Hispanic/Latino/a"
"44980","1","Black/African American"
"44980","2","Black/African American"
"44981","1","Hispanic/Latino/a"
"44982","1","White"
"44983","1","Hispanic/Latino/a"
"44984","1","White"
"44985","1","Hispanic/Latino/a"
"44985","2","Hispanic/Latino/a"
"44985","3","Hispanic/Latino/a"
"44986","1","Black/African American"
"44987","1","Black/African American"
"44988","1","White"
"44989","1","White"
"44990","1","Pacific Islander"
"44991","1","Hispanic/Latino/a"
"44991","2","Hispanic/Latino/a"
"44992","1","Black/African American"
"44993","1","Hispanic/Latino/a"
"44994","1","Hispanic/Latino/a"
"44995","1","Black/African American"
"44996","1","Black/African American"
"44997","1","Middle Eastern or South Asian"
"44998","1","Black/African American"
"44999","1","Black/African American"
"45000","1","White"
"45001","1","Black/African American"
"45002","1","White"
"45003","1","Hispanic/Latino/a"
"45004","1","Hispanic/Latino/a"
"45005","1","Hispanic/Latino/a"
"45006","1","Black/African American"
"45006","2","Black/African American"
"45006","3","Black/African American"
"45007","1","Hispanic/Latino/a"
"45008","1","Hispanic/Latino/a"
"45009","1","Black/African American"
"45010","1","Black/African American"
"45011","1","Hispanic/Latino/a"
"45012","1","Hispanic/Latino/a"
"45013","1","Black/African American"
"45014","1","White"
"45015","1","Hispanic/Latino/a"
"45016","1","Black/African American"
"45017","1","Hispanic/Latino/a"
"45018","1","Middle Eastern or South Asian"
"45019","1","Hispanic/Latino/a"
"45020","1","Hispanic/Latino/a"
"45021","1","Asian"
"45022","1","Hispanic/Latino/a"
"45023","1","Black/African American"
"45024","1","Hispanic/Latino/a"
"45025","1","White"
"45026","1","White"
"45027","1","Hispanic/Latino/a"
"45028","1","Black/African American"
"45029","1","Asian"
"45030","1","Middle Eastern or South Asian"
"45031","1","White"
"45032","1","White"
"45033","1","White"
"45034","1","Hispanic/Latino/a"
"45035","1","Middle Eastern or South Asian"
"45036","1","White"
"45037","1","White"
"45037","2","White"
"45038","1","White"
"45039","1","Pacific Islander"
"45040","1","Hispanic/Latino/a"
"45041","1","Black/African American"
"45042","1","Hispanic/Latino/a"
"45042","2","White"
"45043","1","White"
"45044","1","White"
"45044","2","White"
"45045","1","White"
"45046","1","Hispanic/Latino/a"
"45047","1","White"
"45048","1","Black/African American"
"45048","2","Black/African American"
"45048","3","Hispanic/Latino/a"
"45049","1","Black/African American"
"45050","1","White"
"45051","1","White"
"45052","1","White"
"45053","1","White"
"45054","1","White"
"45055","1","Black/African American"
"45056","1","Hispanic/Latino/a"
"45057","1","Hispanic/Latino/a"
"45058","1","Hispanic/Latino/a"
"45059","1","Hispanic/Latino/a"
"45060","1","Black/African American"
"45061","1","Black/African American"
"45062","1","Black/African American"
"45062","2","Black/African American"
"45062","3","Black/African American"
"45063","1","Black/African American"
"45064","1","Hispanic/Latino/a"
"45065","1","Native American"
"45066","1","White"
"45067","1","Hispanic/Latino/a"
"45068","1","Hispanic/Latino/a"
"45069","1","Black/African American"
"45070","1","White"
"45071","1","White"
"45072","1","Black/African American"
"45073","1","Pacific Islander"
"45073","1","Hispanic/Latino/a"
"45074","1","Hispanic/Latino/a"
"45074","2","Hispanic/Latino/a"
"45075","1","White"
"45076","1","Black/African American"
"45077","1","Black/African American"
"45078","1","Hispanic/Latino/a"
"45079","1","White"
"45080","1","Hispanic/Latino/a"
"45081","1","White"
"45082","1","White"
"45083","1","White"
"45084","1","White"
"45085","1","White"
"45086","1","Black/African American"
"45087","1","Pacific Islander"
"45088","1","White"
"45089","1","White"
"45090","1","Black/African American"
"45090","2","Black/African American"
"45091","1","Hispanic/Latino/a"
"45092","1","Hispanic/Latino/a"
"45093","1","White"
"45093","2","Black/African American"
"45094","1","Black/African American"
"45095","1","Black/African American"
"45096","1","Black/African American"
"45097","1","White"
"45098","1","White"
"45098","2","White"
"45098","3","White"
"45099","1","White"
"45100","1","Hispanic/Latino/a"
"45101","1","Black/African American"
"45101","2","Hispanic/Latino/a"
"45101","2","Black/African American"
"45101","3","Black/African American"
"45102","1","Hispanic/Latino/a"
"45103","1","Black/African American"
"45103","2","Black/African American"
"45103","3","Hispanic/Latino/a"
"45104","1","Hispanic/Latino/a"
"45105","1","Middle Eastern or South Asian"
"45106","1","White"
"45107","1","Black/African American"
"45107","1","Hispanic/Latino/a"
"45107","2","Black/African American"
"45108","1","Hispanic/Latino/a"
"45109","1","White"
"45110","1","Hispanic/Latino/a"
"45111","1","White"
"45112","1","White"
"45113","1","Hispanic/Latino/a"
"45114","1","Asian"
"45115","1","Hispanic/Latino/a"
"45116","1","White"
"45117","1","Hispanic/Latino/a"
"45118","1","Asian"
"45119","1","White"
"45119","1","Asian"
"45120","1","White"
"45121","1","Black/African American"
"45122","1","Hispanic/Latino/a"
"45123","1","White"
"45124","1","Black/African American"
"45124","2","Black/African American"
"45125","1","Black/African American"
"45126","1","White"
"45127","1","White"
"45128","1","White"
"45129","1","Middle Eastern or South Asian"
"45130","1","White"
"45131","1","Hispanic/Latino/a"
"45132","1","White"
"45132","2","Hispanic/Latino/a"
"45133","1","Hispanic/Latino/a"
"45134","1","White"
"45135","1","White"
"45136","1","Black/African American"
"45137","1","Asian"
"45138","1","White"
"45139","1","Black/African American"
"45139","2","Black/African American"
"45139","3","Black/African American"
"45140","1","White"
"45141","1","White"
"45142","1","White"
"45143","1","White"
"45144","1","Hispanic/Latino/a"
"45145","1","Black/African American"
"45146","1","Hispanic/Latino/a"
"45147","1","Hispanic/Latino/a"
"45148","1","Hispanic/Latino/a"
"45149","1","White"
"45150","1","Hispanic/Latino/a"
"45151","1","Middle Eastern or South Asian"
"45152","1","White"
"45153","1","White"
"45154","1","White"
"45155","1","Hispanic/Latino/a"
"45156","1","Hispanic/Latino/a"
"45157","1","White"
"45157","2","White"
"45158","1","Black/African American"
"45159","1","White"
"45159","2","White"
"45160","1","Black/African American"
"45161","1","White"
"45162","1","Hispanic/Latino/a"
"45163","1","Hispanic/Latino/a"
"45164","1","Hispanic/Latino/a"
"45165","1","Black/African American"
"45166","1","Hispanic/Latino/a"
"45167","1","White"
"45168","1","Hispanic/Latino/a"
"45169","1","Hispanic/Latino/a"
"45170","1","Hispanic/Latino/a"
"45170","1","White"
"45171","1","Black/African American"
"45172","1","Hispanic/Latino/a"
"45173","1","White"
"45174","1","White"
"45175","1","Hispanic/Latino/a"
"45176","1","Hispanic/Latino/a"
"45177","1","Black/African American"
"45178","1","Hispanic/Latino/a"
"45178","2","Hispanic/Latino/a"
"45179","1","Black/African American"
"45179","2","White"
"45180","1","Asian"
"45181","1","White"
"45182","1","Black/African American"
"45183","1","Hispanic/Latino/a"
"45184","1","Hispanic/Latino/a"
"45185","1","Hispanic/Latino/a"
"45186","1","Black/African American"
"45187","1","White"
"45188","1","Hispanic/Latino/a"
"45189","1","Hispanic/Latino/a"
"45189","2","Hispanic/Latino/a"
"45190","1","Hispanic/Latino/a"
"45191","1","Hispanic/Latino/a"
"45192","1","White"
"45193","1","White"
"45194","1","Hispanic/Latino/a"
"45195","1","Hispanic/Latino/a"
"45196","1","Hispanic/Latino/a"
"45197","1","Asian"
"45197","2","Asian"
"45198","1","Hispanic/Latino/a"
"45199","1","Hispanic/Latino/a"
"45200","1","White"
"45201","1","Hispanic/Latino/a"
"45202","1","Hispanic/Latino/a"
"45203","1","White"
"45204","1","Hispanic/Latino/a"
"45205","1","Hispanic/Latino/a"
"45206","1","Hispanic/Latino/a"
"45207","1","Hispanic/Latino/a"
"45208","1","Hispanic/Latino/a"
"45209","1","Hispanic/Latino/a"
"45210","1","Hispanic/Latino/a"
"45211","1","Hispanic/Latino/a"
"45212","1","Hispanic/Latino/a"
"45213","1","Hispanic/Latino/a"
"45214","1","Hispanic/Latino/a"
"45215","1","Hispanic/Latino/a"
"45216","1","Black/African American"
"45216","2","White"
"45217","1","Hispanic/Latino/a"
"45218","1","White"
"45219","1","White"
"45220","1","Hispanic/Latino/a"
"45221","1","Pacific Islander"
"45222","1","Hispanic/Latino/a"
"45223","1","White"
"45224","1","Hispanic/Latino/a"
"45225","1","White"
"45226","1","White"
"45227","1","Black/African American"
"45228","1","White"
"45229","1","Hispanic/Latino/a"
"45230","1","Black/African American"
"45231","1","Black/African American"
"45232","1","White"
"45233","1","Asian"
"45234","1","Black/African American"
"45235","1","Asian"
"45236","1","White"
"45237","1","Hispanic/Latino/a"
"45238","1","White"
"45239","1","White"
"45240","1","Hispanic/Latino/a"
"45241","1","Black/African American"
"45242","1","White"
"45243","1","Hispanic/Latino/a"
"45244","1","Black/African American"
"45245","1","White"
"45246","1","Black/African American"
"45247","1","Middle Eastern or South Asian"
"45248","1","Hispanic/Latino/a"
"45249","1","White"
"45250","1","White"
"45251","1","Hispanic/Latino/a"
"45252","1","Hispanic/Latino/a"
"45253","1","Hispanic/Latino/a"
"45254","1","White"
"45255","1","Hispanic/Latino/a"
"45256","1","Hispanic/Latino/a"
"45256","2","White"
"45256","3","Black/African American"
"45256","4","Black/African American"
"45256","5","Black/African American"
"45257","1","Hispanic/Latino/a"
"45258","1","White"
"45259","1","Black/African American"
"45260","1","Black/African American"
"45261","1","Hispanic/Latino/a"
"45261","2","Hispanic/Latino/a"
"45261","3","Hispanic/Latino/a"
"45262","1","White"
"45263","1","White"
"45264","1","Hispanic/Latino/a"
"45265","1","White"
"45266","1","White"
"45267","1","White"
"45268","1","Hispanic/Latino/a"
"45269","1","Hispanic/Latino/a"
"45270","1","Hispanic/Latino/a"
"45271","1","White"
"45272","1","White"
"45273","1","Black/African American"
"45274","1","Black/African American"
"45275","1","Hispanic/Latino/a"
"45276","1","White"
"45277","1","Hispanic/Latino/a"
"45278","1","Black/African American"
"45279","1","White"
"45280","1","Hispanic/Latino/a"
"45281","1","Black/African American"
"45282","1","Asian"
"45283","1","Asian"
"45284","1","Hispanic/Latino/a"
"45285","1","Middle Eastern or South Asian"
"45285","2","White"
"45286","1","White"
"45287","1","White"
"45288","1","White"
"45289","1","Hispanic/Latino/a"
"45289","2","Hispanic/Latino/a"
"45290","1","Black/African American"
"45291","1","White"
"45292","1","Hispanic/Latino/a"
"45293","1","White"
"45294","1","White"
"45294","2","White"
"45294","3","White"
"45294","4","White"
"45295","1","Black/African American"
"45296","1","Hispanic/Latino/a"
"45297","1","Middle Eastern or South Asian"
"45298","1","Black/African American"
"45299","1","White"
"45300","1","Hispanic/Latino/a"
"45301","1","White"
"45302","1","Black/African American"
"45302","2","Black/African American"
"45303","1","Hispanic/Latino/a"
"45304","1","Black/African American"
"45305","1","Black/African American"
"45306","1","Black/African American"
"45307","1","White"
"45308","1","Middle Eastern or South Asian"
"45309","1","Black/African American"
"45310","1","Black/African American"
"45311","1","Hispanic/Latino/a"
"45312","1","Hispanic/Latino/a"
"45313","1","Hispanic/Latino/a"
"45314","1","Middle Eastern or South Asian"
"45315","1","Hispanic/Latino/a"
"45316","1","White"
"45317","1","White"
"45318","1","Hispanic/Latino/a"
"45319","1","Black/African American"
"45320","1","Hispanic/Latino/a"
"45320","2","Hispanic/Latino/a"
"45321","1","White"
"45322","1","Hispanic/Latino/a"
"45323","1","Black/African American"
"45323","2","Black/African American"
"45324","1","Hispanic/Latino/a"
"45325","1","White"
"45326","1","Hispanic/Latino/a"
"45327","1","Pacific Islander"
"45327","1","Asian"
"45328","1","White"
"45329","1","White"
"45330","1","Hispanic/Latino/a"
"45331","1","White"
"45331","2","White"
"45332","1","Hispanic/Latino/a"
"45333","1","Black/African American"
"45334","1","Hispanic/Latino/a"
"45335","1","Hispanic/Latino/a"
"45336","1","Hispanic/Latino/a"
"45337","1","White"
"45337","2","Black/African American"
"45337","3","Black/African American"
"45337","4","White"
"45338","1","Hispanic/Latino/a"
"45339","1","White"
"45340","1","White"
"45341","1","Black/African American"
"45341","2","Black/African American"
"45342","1","White"
"45343","1","Asian"
"45344","1","White"
"45345","1","Black/African American"
"45345","2","Black/African American"
"45346","1","Asian"
"45347","1","Black/African American"
"45348","1","Hispanic/Latino/a"
"45349","1","Black/African American"
"45350","1","Black/African American"
"45351","1","Black/African American"
"45351","2","Black/African American"
"45352","1","Hispanic/Latino/a"
"45353","1","White"
"45354","1","Black/African American"
"45355","1","Hispanic/Latino/a"
"45356","1","White"
"45357","1","White"
"45358","1","White"
"45359","1","Black/African American"
"45360","1","Black/African American"
"45360","2","Black/African American"
"45361","1","Asian"
"45362","1","Black/African American"
"45363","1","Black/African American"
"45364","1","Hispanic/Latino/a"
"45365","1","Black/African American"
"45366","1","White"
"45367","1","White"
"45368","1","Black/African American"
"45369","1","White"
"45369","2","White"
"45370","1","White"
"45371","1","Black/African American"
"45372","1","Hispanic/Latino/a"
"45373","1","White"
"45374","1","White"
"45374","2","Middle Eastern or South Asian"
"45375","1","White"
"45376","1","Hispanic/Latino/a"
"45377","1","White"
"45378","1","White"
"45379","1","White"
"45380","1","White"
"45381","1","White"
"45382","1","White"
"45383","1","White"
"45384","1","Hispanic/Latino/a"
"45385","1","Black/African American"
"45386","1","Black/African American"
"45387","1","White"
"45388","1","Black/African American"
"45389","1","White"
"45390","1","White"
"45391","1","Asian"
"45392","1","Black/African American"
"45393","1","Black/African American"
"45393","1","White"
"45394","1","Black/African American"
"45395","1","Hispanic/Latino/a"
"45396","1","Hispanic/Latino/a"
"45397","1","White"
"45398","1","White"
"45399","1","Hispanic/Latino/a"
"45400","1","Black/African American"
"45401","1","White"
"45402","1","Hispanic/Latino/a"
"45403","1","Native American"
"45404","1","Asian"
"45405","1","White"
"45406","1","Black/African American"
"45407","1","Hispanic/Latino/a"
"45408","1","Black/African American"
"45409","1","Black/African American"
"45410","1","White"
"45411","1","Hispanic/Latino/a"
"45412","1","Black/African American"
"45413","1","White"
"45414","1","Asian"
"45415","1","White"
"45416","1","Black/African American"
"45417","1","White"
"45417","2","White"
"45418","1","Hispanic/Latino/a"
"45419","1","Asian"
"45420","1","White"
"45421","1","White"
"45422","1","White"
"45423","1","White"
"45424","1","Black/African American"
"45425","1","Asian"
"45426","1","Hispanic/Latino/a"
"45426","2","Hispanic/Latino/a"
"45427","1","White"
"45428","1","Asian"
"45429","1","Hispanic/Latino/a"
"45430","1","Asian"
"45431","1","White"
"45432","1","Black/African American"
"45432","2","Hispanic/Latino/a"
"45432","3","White"
"45433","1","Black/African American"
"45434","1","White"
"45435","1","White"
"45436","1","White"
"45436","2","White"
"45436","3","White"
"45436","4","White"
"45437","1","Asian"
"45438","1","Asian"
"45439","1","Black/African American"
"45440","1","Black/African American"
"45441","1","White"
"45442","1","Hispanic/Latino/a"
"45443","1","White"
"45444","1","Hispanic/Latino/a"
"45445","1","Black/African American"
"45445","2","White"
"45446","1","Black/African American"
"45447","1","Hispanic/Latino/a"
"45448","1","White"
"45449","1","White"
"45450","1","Hispanic/Latino/a"
"45451","1","White"
"45452","1","White"
"45453","1","White"
"45454","1","Hispanic/Latino/a"
"45455","1","Hispanic/Latino/a"
"45456","1","White"
"45457","1","Hispanic/Latino/a"
"45458","1","White"
"45459","1","Hispanic/Latino/a"
"45460","1","Black/African American"
"45461","1","White"
"45461","2","White"
"45462","1","Black/African American"
"45463","1","White"
"45464","1","White"
"45465","1","White"
"45465","2","White"
"45465","3","Black/African American"
"45466","1","White"
"45467","1","White"
"45468","1","Asian"
"45469","1","Asian"
"45470","1","White"
"45471","1","Middle Eastern or South Asian"
"45472","1","White"
"45473","1","Asian"
"45474","1","White"
"45475","1","White"
"45476","1","Black/African American"
"45477","1","Hispanic/Latino/a"
"45478","1","Middle Eastern or South Asian"
"45479","1","White"
"45480","1","White"
"45481","1","Hispanic/Latino/a"
"45482","1","Hispanic/Latino/a"
"45482","2","Hispanic/Latino/a"
"45482","3","Hispanic/Latino/a"
"45483","1","White"
"45484","1","Hispanic/Latino/a"
"45484","1","Pacific Islander"
"45484","1","Asian"
"45485","1","Black/African American"
"45486","1","White"
"45487","1","Black/African American"
"45488","1","Black/African American"
"45489","1","Black/African American"
"45489","2","White"
"45490","1","White"
"45491","1","Hispanic/Latino/a"
"45492","1","White"
"45493","1","Hispanic/Latino/a"
"45494","1","White"
"45495","1","White"
"45496","1","White"
"45496","2","Black/African American"
"45497","1","White"
"45498","1","Asian"
"45499","1","White"
"45500","1","Black/African American"
"45501","1","Black/African American"
"45502","1","Asian"
"45503","1","Black/African American"
"45504","1","Hispanic/Latino/a"
"45505","1","White"
"45506","1","Hispanic/Latino/a"
"45506","2","White"
"45506","3","Hispanic/Latino/a"
"45507","1","White"
"45508","1","Black/African American"
"45508","2","White"
"45509","1","White"
"45510","1","White"
"45511","1","Hispanic/Latino/a"
"45512","1","Black/African American"
"45512","2","Black/African American"
"45513","1","White"
"45513","2","White"
"45514","1","White"
"45515","1","White"
"45516","1","Hispanic/Latino/a"
"45516","2","White"
"45517","1","Black/African American"
"45518","1","Hispanic/Latino/a"
"45519","1","White"
"45520","1","White"
"45521","1","White"
"45522","1","Black/African American"
"45523","1","White"
"45523","2","White"
"45524","1","Black/African American"
"45525","1","Hispanic/Latino/a"
"45526","1","White"
"45527","1","White"
"45528","1","White"
"45529","1","White"
"45530","1","White"
"45531","1","White"
"45532","1","White"
"45533","1","Hispanic/Latino/a"
"45534","1","White"
"45535","1","Black/African American"
"45536","1","Hispanic/Latino/a"
"45537","1","White"
"45538","1","Black/African American"
"45539","1","White"
"45540","1","Black/African American"
"45541","1","Black/African American"
"45542","1","White"
"45543","1","White"
"45544","1","White"
"45544","2","Black/African American"
"45545","1","Asian"
"45546","1","Hispanic/Latino/a"
"45547","1","White"
"45548","1","Hispanic/Latino/a"
"45549","1","Asian"
"45550","1","Middle Eastern or South Asian"
"45551","1","Hispanic/Latino/a"
"45551","2","White"
"45551","3","White"
"45552","1","Black/African American"
"45553","1","Hispanic/Latino/a"
"45554","1","Hispanic/Latino/a"
"45555","1","Black/African American"
"45556","1","Hispanic/Latino/a"
"45557","1","White"
"45558","1","Black/African American"
"45559","1","Black/African American"
"45560","1","White"
"45561","1","White"
"45562","1","White"
"45563","1","White"
"45564","1","White"
"45565","1","White"
"45566","1","Asian"
"45567","1","Hispanic/Latino/a"
"45568","1","White"
"45569","1","White"
"45570","1","White"
"45571","1","Hispanic/Latino/a"
"45572","1","White"
"45573","1","Hispanic/Latino/a"
"45573","2","Hispanic/Latino/a"
"45574","1","White"
"45574","2","Black/African American"
"45575","1","White"
"45575","2","Hispanic/Latino/a"
"45576","1","White"
"45577","1","Hispanic/Latino/a"
"45578","1","Black/African American"
"45578","1","White"
"45579","1","Black/African American"
"45579","2","Hispanic/Latino/a"
"45580","1","Black/African American"
"45581","1","White"
"45581","2","Black/African American"
"45582","1","White"
"45583","1","Asian"
"45584","1","White"
"45585","1","Hispanic/Latino/a"
"45586","1","Hispanic/Latino/a"
"45586","2","Hispanic/Latino/a"
"45587","1","Hispanic/Latino/a"
"45587","2","Black/African American"
"45588","1","Hispanic/Latino/a"
"45588","2","Hispanic/Latino/a"
"45589","1","Hispanic/Latino/a"
"45590","1","Hispanic/Latino/a"
"45591","1","White"
"45592","1","White"
"45592","2","White"
"45593","1","Pacific Islander"
"45594","1","Asian"
"45595","1","White"
"45596","1","White"
"45597","1","White"
"45598","1","Black/African American"
"45599","1","Black/African American"
"45599","2","Black/African American"
"45600","1","Hispanic/Latino/a"
"45601","1","Hispanic/Latino/a"
"45602","1","White"
"45602","2","White"
"45602","3","White"
"45602","4","White"
"45602","5","White"
"45602","6","White"
"45602","7","White"
"45602","8","Black/African American"
"45602","9","White"
"45603","1","White"
"45604","1","Hispanic/Latino/a"
"45605","1","White"
"45606","1","Black/African American"
"45607","1","White"
"45607","2","Black/African American"
"45608","1","Black/African American"
"45609","1","White"
"45610","1","White"
"45611","1","Hispanic/Latino/a"
"45612","1","White"
"45613","1","Middle Eastern or South Asian"
"45614","1","White"
"45615","1","Hispanic/Latino/a"
"45616","1","Hispanic/Latino/a"
"45617","1","Hispanic/Latino/a"
"45618","1","White"
"45619","1","Hispanic/Latino/a"
"45620","1","Black/African American"
"45621","1","Hispanic/Latino/a"
"45622","1","White"
"45623","1","Hispanic/Latino/a"
"45624","1","Hispanic/Latino/a"
"45625","1","Hispanic/Latino/a"
"45626","1","White"
"45627","1","Hispanic/Latino/a"
"45628","1","Black/African American"
"45629","1","Black/African American"
"45630","1","White"
"45631","1","White"
"45632","1","Black/African American"
"45632","2","White"
"45632","3","White"
"45632","4","White"
"45632","5","White"
"45632","6","Hispanic/Latino/a"
"45632","7","Black/African American"
"45632","8","White"
"45633","1","Black/African American"
"45633","2","Black/African American"
"45634","1","White"
"45635","1","Black/African American"
"45636","1","Hispanic/Latino/a"
"45637","1","White"
"45638","1","White"
"45639","1","Hispanic/Latino/a"
"45640","1","Asian"
"45641","1","Black/African American"
"45642","1","Hispanic/Latino/a"
"45643","1","Black/African American"
"45644","1","Hispanic/Latino/a"
"45645","1","White"
"45646","1","White"
"45647","1","White"
"45648","1","Middle Eastern or South Asian"
"45649","1","White"
"45650","1","White"
"45651","1","White"
"45652","1","Hispanic/Latino/a"
"45653","1","White"
"45654","1","White"
"45655","1","Hispanic/Latino/a"
"45656","1","Hispanic/Latino/a"
"45657","1","Hispanic/Latino/a"
"45658","1","Black/African American"
"45659","1","Black/African American"
"45660","1","White"
"45661","1","White"
"45662","1","Hispanic/Latino/a"
"45663","1","Hispanic/Latino/a"
"45664","1","Hispanic/Latino/a"
"45665","1","Black/African American"
"45666","1","White"
"45667","1","Hispanic/Latino/a"
"45668","1","White"
"45669","1","Hispanic/Latino/a"
"45670","1","Black/African American"
"45671","1","Hispanic/Latino/a"
"45672","1","White"
"45673","1","White"
"45674","1","Hispanic/Latino/a"
"45675","1","White"
"45676","1","White"
"45676","2","White"
"45676","3","Black/African American"
"45676","4","Hispanic/Latino/a"
"45677","1","White"
"45678","1","Black/African American"
"45679","1","White"
"45680","1","White"
"45680","2","White"
"45681","1","Hispanic/Latino/a"
"45682","1","Hispanic/Latino/a"
"45683","1","Hispanic/Latino/a"
"45684","1","White"
"45685","1","White"
"45686","1","Hispanic/Latino/a"
"45687","1","Black/African American"
"45688","1","Hispanic/Latino/a"
"45688","2","Hispanic/Latino/a"
"45688","3","Hispanic/Latino/a"
"45688","4","Hispanic/Latino/a"
"45689","1","White"
"45690","1","White"
"45691","1","White"
"45692","1","Hispanic/Latino/a"
"45693","1","Hispanic/Latino/a"
"45694","1","White"
"45695","1","Hispanic/Latino/a"
"45696","1","White"
"45697","1","Asian"
"45698","1","Hispanic/Latino/a"
"45699","1","Black/African American"
"45700","1","Hispanic/Latino/a"
"45701","1","White"
"45702","1","White"
"45703","1","White"
"45704","1","White"
"45705","1","Hispanic/Latino/a"
"45706","1","White"
"45707","1","Black/African American"
"45708","1","Black/African American"
"45708","2","White"
"45708","3","Black/African American"
"45709","1","Hispanic/Latino/a"
"45710","1","Hispanic/Latino/a"
"45711","1","White"
"45712","1","Pacific Islander"
"45713","1","White"
"45714","1","White"
"45715","1","Asian"
"45716","1","White"
"45717","1","White"
"45718","1","White"
"45719","1","White"
"45720","1","Black/African American"
"45721","1","White"
"45722","1","White"
"45723","1","White"
"45724","1","White"
"45725","1","Asian"
"45726","1","Black/African American"
"45727","1","White"
"45727","2","Hispanic/Latino/a"
"45728","1","Hispanic/Latino/a"
"45729","1","Black/African American"
"45730","1","Hispanic/Latino/a"
"45731","1","Asian"
"45732","1","White"
"45733","1","Black/African American"
"45734","1","White"
"45735","1","Black/African American"
"45736","1","Black/African American"
"45737","1","White"
"45738","1","Black/African American"
"45739","1","Black/African American"
"45740","1","Hispanic/Latino/a"
"45741","1","Hispanic/Latino/a"
"45742","1","White"
"45743","1","Black/African American"
"45744","1","White"
"45744","2","White"
"45745","1","Hispanic/Latino/a"
"45745","2","White"
"45746","1","Hispanic/Latino/a"
"45747","1","White"
"45748","1","White"
"45749","1","White"
"45750","1","White"
"45751","1","White"
"45752","1","Hispanic/Latino/a"
"45753","1","Hispanic/Latino/a"
"45754","1","Hispanic/Latino/a"
"45755","1","White"
"45755","2","White"
"45756","1","White"
"45757","1","White"
"45758","1","White"
